"invoiceno","stockcode","description","quantity","invoicedate","unitprice","customerid","country"
"547063","23484",brown bread,"8","3/24/2011 13:37","2.07","",United Kingdom
"573345","71459",brown bread,"3","3/25/2011 11:01","0.53","14806.0",United Kingdom
"570197","20678",brown bread,"2","3/25/2011 12:48","2.54","17297.0",United Kingdom
"562551","90024B",brown bread,"2","3/25/2011 13:23","3.84","",United Kingdom
"567111","23484",brown bread,"7","3/25/2011 13:23","2.5","",United Kingdom
"572544","90024B",brown bread,"7","3/25/2011 13:23","1.78","17841.0",United Kingdom
"580362","23503",brown bread,"5","3/25/2011 13:35","2.64","17740.0",United Kingdom
"567522","23503",brown bread,"2","3/25/2011 16:25","0.7","",United Kingdom
"540265","90024B",brown bread,"1","3/28/2011 10:15","9.5","13291.0",United Kingdom
C549450,"20665",brown bread,"1","3/28/2011 13:57","1.22","17387.0",United Kingdom
"551533","23508",brown bread,"1","3/28/2011 15:42","2.65","18093.0",United Kingdom
"545226","23015",brown bread,"1","3/28/2011 15:45","3.46","17811.0",United Kingdom
"543200","21717",brown bread,"10","3/29/2011 11:15","2.62","15744.0",United Kingdom
"566433","84997D",brown bread,"0","3/29/2011 12:31","3.1","",United Kingdom
"569664","20678",brown bread,"10","3/29/2011 13:46","0.79","15537.0",United Kingdom
"559652","23015",brown bread,"3","3/29/2011 15:20","0.57","17773.0",United Kingdom
"537374","23503",brown bread,"2","3/29/2011 16:40","3.92","",United Kingdom
"537219","23015",brown bread,"1","3/29/2011 16:40","4.65","",United Kingdom
"542000","85160a",brown bread,"9","3/29/2011 9:59","1.48","15402.0",United Kingdom
"549977","23015",brown bread,"2","3/30/2011 11:51","2.2","13264.0",United Kingdom
"540827","47503J",brown bread,"7","3/30/2011 13:05","0.68","",United Kingdom
"553935","90024B",brown bread,"0","3/30/2011 15:06","2.67","16890.0",United Kingdom
"550723","23015",brown bread,"146","3/31/2011 11:57","2.6","14794.0",Netherlands
"538875","23503",brown bread,"4","3/31/2011 15:43","1.16","15065.0",Hong Kong
"571502","23508",brown bread,"0","3/31/2011 19:12","9.76","15023.0",United Kingdom
"551839","84997d",brown bread,"2","3/3/2011 9:10","2.15","",United Kingdom
"537871","23015",brown bread,"5","3/4/2011 10:21","1.77","12730.0",United Kingdom
"540509","23015",brown bread,"2","3/4/2011 13:14","7.43","17930.0",United Kingdom
"542420","23503",brown bread,"4","3/4/2011 13:14","3.08","14739.0",United Kingdom
"575504","23015",brown bread,"6","3/4/2011 13:58","5.8","17990.0",United Kingdom
"575723","23015",brown bread,"2","3/6/2011 10:07","2.79","14541.0",United Kingdom
"561098","23508",brown bread,"6","3/6/2011 10:07","1.81","14756.0",United Kingdom
"566759","23015",brown bread,"1","3/6/2011 12:20","3.25","17706.0",United Kingdom
"542998","23508",brown bread,"2","3/6/2011 12:20","3.5","14934.0",United Kingdom
"574228","20678",brown bread,"2","3/6/2011 12:20","7.3","15806.0",United Kingdom
"548499","23508",brown bread,"3","3/6/2011 15:17","2.11","",United Kingdom
"561969","21717",brown bread,"1","3/7/2011 11:32","9.99","17774.0",United Kingdom
"552235","23503",brown bread,"1","3/7/2011 11:52","8.06","17017.0",United Kingdom
"537688","20678",brown bread,"3","3/7/2011 11:52","2.77","14242.0",United Kingdom
"537707","23508",brown bread,"2","3/7/2011 12:00","0.92","",United Kingdom
"541495","23015",brown bread,"7","3/7/2011 12:12","3.15","12484.0",Germany
"536613","23503",brown bread,"1","3/7/2011 12:12","7.62","15152.0",United Kingdom
"572652","23015",brown bread,"8","3/7/2011 12:17","1.78","14761.0",United Kingdom
"571931","23503",brown bread,"6","3/7/2011 12:17","0.79","15514.0",United Kingdom
"537888","90024B",brown bread,"5","3/7/2011 12:26","3.62","14051.0",United Kingdom
"556781","17109D",brown bread,"4","3/7/2011 13:17","3.19","13188.0",United Kingdom
"547060","17109D",brown bread,"3","3/7/2011 13:50","2.88","15875.0",United Kingdom
"568505","23503",brown bread,"0","3/7/2011 13:51","4.11","17624.0",United Kingdom
"581217","23503",brown bread,"1","3/7/2011 17:22","2.99","",United Kingdom
"580320","23471",brown bread,"20","3/7/2011 17:52","0.48","17870.0",United Kingdom
"576684","23015",brown bread,"2","3/7/2011 9:00","2.53","15852.0",United Kingdom
"567476","23503",brown bread,"20","3/8/2011 11:44","1.72","12599.0",Germany
"539008","23015",brown bread,"25","3/8/2011 12:07","0.9","17186.0",United Kingdom
"546646","23503",brown bread,"1","3/8/2011 12:49","3.35","16950.0",United Kingdom
"577615","20678",brown bread,"2","3/8/2011 13:12","14.12","",United Kingdom
C569743,"23015",brown bread,"5","3/8/2011 13:12","2.52","17801.0",United Kingdom
"544824","23503",brown bread,"11","3/8/2011 13:50","3.1","15294.0",United Kingdom
"545595","23015",brown bread,"11","3/8/2011 13:50","2.24","16723.0",United Kingdom
"539008","23503",brown bread,"3","3/8/2011 14:12","4.28","12367.0",Australia
"573585","23508",brown bread,"4","3/8/2011 15:17","2.21","",United Kingdom
"543107","23508",brown bread,"1","3/8/2011 15:43","3.29","",United Kingdom
"561224","21717",brown bread,"7","3/9/2011 10:51","2.29","16037.0",United Kingdom
"539295","17109D",brown bread,"8","3/9/2011 12:39","2.11","18066.0",United Kingdom
"562033","21717",brown bread,"11","3/9/2011 13:56","3.83","14869.0",United Kingdom
"544913","23503",brown bread,"3","3/9/2011 14:23","8.84","17439.0",United Kingdom
"553178","23503",brown bread,"0","3/9/2011 17:25","1.25","17108.0",United Kingdom
"549583","71459",brown bread,"1","4/10/2011 11:45","1.65","",United Kingdom
"580541","23508",brown bread,"1","4/11/2011 13:42","2.4","",United Kingdom
"538707","23508",brown bread,"1","4/11/2011 16:17","3.5","",United Kingdom
"554310","71459",brown bread,"1","4/1/2011 11:50","3.55","",United Kingdom
"570791","23508",brown bread,"5","4/12/2011 10:38","1.08","14965.0",United Kingdom
"549520","23508",brown bread,"5","4/12/2011 9:49","3.0","13885.0",United Kingdom
"564638","90024B",brown bread,"2","4/13/2011 9:32","3.67","17079.0",United Kingdom
"555344","23015",brown bread,"1","4/13/2011 9:52","17.56","",United Kingdom
"551983","90024B",brown bread,"7","4/14/2011 13:50","3.15","12347.0",Denmark
"552451","23503",brown bread,"1","4/14/2011 14:15","2.46","15778.0",Channel Islands
"561007","23503",brown bread,"1","4/17/2011 15:56","3.11","17993.0",United Kingdom
"580399","23015",brown bread,"5","4/18/2011 10:29","4.15","14724.0",EIRE
"558379","90024B",brown bread,"2","4/18/2011 12:56","3.42","16970.0",United Kingdom
"565446","23015",brown bread,"24","4/18/2011 15:43","0.56","17618.0",United Kingdom
"552446","23015",brown bread,"1","4/19/2011 12:17","2.48","14900.0",United Kingdom
"564837","23503",brown bread,"11","4/19/2011 12:41","0.95","17957.0",United Kingdom
"539835","20678",brown bread,"2","4/19/2011 14:23","1.15","14925.0",United Kingdom
"580901","20665",brown bread,"8","4/19/2011 15:02","0.41","15057.0",United Kingdom
"580541","23015",brown bread,"1","4/19/2011 15:02","0.63","15744.0",United Kingdom
"553213","23508",brown bread,"4","4/19/2011 9:43","0.97","14946.0",United Kingdom
"579690","90024B",brown bread,"2","4/19/2011 9:43","3.65","17471.0",United Kingdom
"537126","23508",brown bread,"1","4/19/2011 9:43","3.0","",United Kingdom
"578620","23015",brown bread,"1","4/20/2011 11:12","1.9","17665.0",United Kingdom
"550542","23015",brown bread,"23","4/20/2011 11:19","0.69","14824.0",United Kingdom
"549251","22746",brown bread,"2","4/20/2011 17:00","1.77","14766.0",United Kingdom
"548984","23503",brown bread,"2","4/20/2011 17:37","2.79","",United Kingdom
"553894","90024B",brown bread,"10","4/20/2011 9:48","1.62","16651.0",United Kingdom
"575745","90089",brown bread,"2","4/20/2011 9:49","4.11","",United Kingdom
"557305","71459",brown bread,"1","4/21/2011 10:52","1.19","15864.0",United Kingdom
"540249","90024B",brown bread,"0","4/21/2011 12:35","3.6","",United Kingdom
"581105","90024B",brown bread,"8","4/21/2011 16:15","3.35","14957.0",United Kingdom
"540269","21717",brown bread,"8","4/21/2011 9:26","0.96","",United Kingdom
"575143","90024B",brown bread,"9","4/26/2011 12:07","2.22","13381.0",United Kingdom
"547663","23015",brown bread,"23","4/26/2011 15:00","0.25","12529.0",Germany
"571944","23503",brown bread,"5","4/26/2011 17:02","2.74","",United Kingdom
"580982","20678",brown bread,"3","4/26/2011 9:52","1.04","14972.0",United Kingdom
"580320","84997D",brown bread,"0","4/27/2011 10:04","9.11","15857.0",United Kingdom
"561911","23508",brown bread,"54","4/27/2011 17:18","0.87","",United Kingdom
"580808","23503",brown bread,"1","4/3/2011 10:10","9.77","14842.0",United Kingdom
"559370","23508",brown bread,"1","4/3/2011 10:10","8.46","",United Kingdom
"575140","23015",brown bread,"1","4/3/2011 10:10","4.28","14630.0",United Kingdom
"580283","23015",brown bread,"3","4/3/2011 10:10","2.04","17768.0",United Kingdom
"542526","23508",brown bread,"21","4/3/2011 10:10","0.55","17967.0",United Kingdom
"536587","23484",brown bread,"28","4/3/2011 10:10","1.72","",United Kingdom
"548984","23508",brown bread,"8","4/4/2011 11:18","1.16","14763.0",United Kingdom
C553687,"23484",brown bread,"98","4/4/2011 12:29","0.59","15302.0",United Kingdom
"552289","23503",brown bread,"1","4/4/2011 12:29","3.0","17301.0",United Kingdom
"557897","23015",brown bread,"4","4/4/2011 12:54","2.6","17922.0",United Kingdom
"555162","23508",brown bread,"22","4/4/2011 16:31","1.19","14874.0",United Kingdom
"562203","23508",brown bread,"21","4/5/2011 10:19","0.94","14562.0",United Kingdom
"553714","20678",brown bread,"3","4/5/2011 11:01","14.01","",United Kingdom
"550834","90024B",brown bread,"23","4/5/2011 11:01","0.65","15112.0",United Kingdom
"581498","23503",brown bread,"21","4/5/2011 11:42","2.06","14756.0",United Kingdom
"558696","23015",brown bread,"1","4/5/2011 11:42","1.85","14981.0",United Kingdom
"563935","23508",brown bread,"2","4/5/2011 12:37","1.04","",United Kingdom
"539281","23503",brown bread,"1","4/5/2011 8:43","1.17","17563.0",United Kingdom
"549831","23471",brown bread,"21","4/6/2011 16:47","2.1","14750.0",United Kingdom
"561893","23503",brown bread,"2","4/8/2011 10:19","1.06","",United Kingdom
"558771","23503",brown bread,"2","4/8/2011 8:21","9.36","15055.0",United Kingdom
"559691","23015",brown bread,"0","5/10/2011 10:43","4.34","",United Kingdom
"543097","23508",brown bread,"2","5/10/2011 12:55","0.79","15520.0",United Kingdom
"569867","23484",brown bread,"3","5/10/2011 12:55","0.82","",United Kingdom
"549967","21717",brown bread,"1","5/11/2011 10:31","0.76","18183.0",United Kingdom
"564815","90024B",brown bread,"3","5/11/2011 13:20","7.01","13164.0",United Kingdom
"552958","23015",brown bread,"10","5/11/2011 13:42","6.48","12793.0",Sweden
"564479","23503",brown bread,"6","5/11/2011 14:25","1.05","15901.0",United Kingdom
"540801","90024B",brown bread,"0","5/11/2011 15:08","2.71","",United Kingdom
"559689","23503",brown bread,"4","5/12/2011 12:01","8.21","15673.0",United Kingdom
"552555","23508",brown bread,"7","5/12/2011 12:11","2.42","15826.0",United Kingdom
"543201","23015",brown bread,"0","5/12/2011 13:05","4.09","",United Kingdom
"546542","23015",brown bread,"7","5/12/2011 13:05","2.33","17515.0",United Kingdom
"573501","90176D",brown bread,"10","5/12/2011 19:38","1.53","15700.0",United Kingdom
"541593","23015",brown bread,"1","5/13/2011 11:38","1.76","17894.0",United Kingdom
"561128","23503",brown bread,"3","5/13/2011 15:53","3.41","15823.0",United Kingdom
"566950","23503",brown bread,"5","5/15/2011 11:29","2.17","17954.0",United Kingdom
"573264","23015",brown bread,"2","5/15/2011 11:29","2.18","",United Kingdom
"571824","23015",brown bread,"3","5/15/2011 12:33","3.45","15310.0",United Kingdom
"549740","71459",brown bread,"1","5/15/2011 12:53","0.94","15627.0",United Kingdom
"561073","23508",brown bread,"2","5/15/2011 13:22","3.34","15305.0",United Kingdom
"542891","23015",brown bread,"7","5/15/2011 14:32","1.9","15582.0",United Kingdom
"580515","90024B",brown bread,"5","5/16/2011 11:13","3.98","",United Kingdom
"564572","23508",brown bread,"21","5/16/2011 15:34","1.97","15745.0",United Kingdom
"546103","23503",brown bread,"1","5/17/2011 12:40","2.86","17820.0",United Kingdom
"573585","90024B",brown bread,"43","5/17/2011 12:56","1.87","15017.0",EIRE
"553190","23015",brown bread,"6","5/17/2011 15:26","3.1","15309.0",United Kingdom
"560258","90089",brown bread,"9","5/17/2011 15:33","0.73","17236.0",Iceland
"563911","23503",brown bread,"2","5/17/2011 15:34","4.73","16818.0",Germany
"552555","23503",brown bread,"5","5/17/2011 15:34","2.19","14161.0",United Kingdom
"561223","21717",brown bread,"9","5/17/2011 15:34","2.85","17319.0",United Kingdom
"552255","23015",brown bread,"1","5/17/2011 15:34","3.42","17074.0",United Kingdom
"567194","21717",brown bread,"4","5/17/2011 15:48","3.83","16234.0",United Kingdom
"553054","20678",brown bread,"1","5/17/2011 15:48","7.27","14891.0",United Kingdom
"543358","90024B",brown bread,"1","5/18/2011 11:58","3.73","",United Kingdom
"561891","21717",brown bread,"10","5/18/2011 13:09","3.97","14910.0",United Kingdom
"561798","23503",brown bread,"2","5/18/2011 15:23","1.8","15651.0",United Kingdom
"564168","23015",brown bread,"7","5/19/2011 10:38","0.74","14126.0",United Kingdom
C570487,"17109D",brown bread,"2","5/19/2011 12:29","2.85","",United Kingdom
"552672","23015",brown bread,"1","5/19/2011 14:56","3.97","17803.0",United Kingdom
"551944","71459",brown bread,"12","5/19/2011 14:56","3.68","15291.0",United Kingdom
"552624","23503",brown bread,"1","5/19/2011 16:09","18.07","15666.0",United Kingdom
"575131","23015",brown bread,"2","5/19/2011 17:15","10.68","14944.0",United Kingdom
"565458","90024B",brown bread,"1","5/19/2011 7:49","3.87","16876.0",United Kingdom
"564109","17109D",brown bread,"9","5/19/2011 9:23","1.65","16100.0",United Kingdom
"547087","20678",brown bread,"11","5/22/2011 12:35","2.64","",United Kingdom
"553011","23503",brown bread,"1","5/22/2011 14:05","8.42","12664.0",Portugal
"561709","20678",brown bread,"34","5/22/2011 15:12","17.87","",United Kingdom
"557496","23503",brown bread,"2","5/22/2011 15:44","2.71","13837.0",United Kingdom
"553175","23015",brown bread,"1","5/23/2011 11:44","3.39","16387.0",United Kingdom
"566025","23015",brown bread,"7","5/23/2011 11:44","2.01","16932.0",United Kingdom
"548701","23503",brown bread,"0","5/23/2011 13:25","8.56","",United Kingdom
"538204","84531A",brown bread,"6","5/23/2011 9:58","3.25","15074.0",United Kingdom
"546275","23503",brown bread,"6","5/24/2011 12:04","1.66","15558.0",United Kingdom
"581225","90024B",brown bread,"1","5/24/2011 8:53","3.3","",United Kingdom
"568156","23015",brown bread,"0","5/25/2011 11:21","3.18","",United Kingdom
"580389","90024B",brown bread,"63","5/25/2011 11:52","1.97","17986.0",United Kingdom
"550290","23503",brown bread,"21","5/25/2011 15:31","0.79","14963.0",United Kingdom
"561689","90024B",brown bread,"1","5/25/2011 17:06","3.24","",United Kingdom
"578285","23503",brown bread,"2","5/26/2011 11:40","8.07","15996.0",United Kingdom
"571640","23015",brown bread,"2","5/26/2011 12:52","10.95","",United Kingdom
"573585","20678",brown bread,"9","5/26/2011 13:21","0.6","12868.0",Japan
"565803","90024B",brown bread,"1","5/26/2011 14:08","3.35","15625.0",United Kingdom
"549287","90024B",brown bread,"0","5/26/2011 15:19","3.18","",United Kingdom
"564735","23503",brown bread,"0","5/27/2011 11:41","3.61","17888.0",United Kingdom
"573584","17109D",brown bread,"4","5/27/2011 12:41","2.72","",United Kingdom
"560035","20678",brown bread,"10","5/27/2011 15:32","6.01","18009.0",United Kingdom
"552967","23015",brown bread,"24","5/27/2011 16:24","0.43","15601.0",United Kingdom
"570049","23508",brown bread,"1","5/31/2011 15:26","1.11","15714.0",United Kingdom
"555203","90024B",brown bread,"3","5/31/2011 15:41","1.07","15663.0",United Kingdom
"561915","71459",brown bread,"2","5/3/2011 17:12","2.46","",United Kingdom
"547863","90024B",brown bread,"58","5/3/2011 17:12","0.44","14733.0",Netherlands
"569867","23484",brown bread,"9","5/4/2011 11:50","1.06","14758.0",United Kingdom
"536847","17109D",brown bread,"1","5/4/2011 13:13","3.38","18040.0",United Kingdom
"552372","84997D",brown bread,"4","5/4/2011 13:34","1.17","15479.0",United Kingdom
"539659","84531A",brown bread,"6","5/4/2011 15:25","2.49","",United Kingdom
"577508","90024B",brown bread,"2","5/6/2011 10:32","2.56","17724.0",United Kingdom
"553205","71459",brown bread,"1","5/6/2011 11:36","6.18","",United Kingdom
"572946","23015",brown bread,"1","5/6/2011 15:43","3.53","14873.0",United Kingdom
"547986","23015",brown bread,"1","5/6/2011 15:43","4.33","17991.0",United Kingdom
"549102","23015",brown bread,"7","5/6/2011 15:43","2.21","14503.0",United Kingdom
"551133","90024B",brown bread,"7","5/6/2011 8:08","2.26","15139.0",United Kingdom
"538155","90024B",brown bread,"16","5/8/2011 14:09","0.92","17775.0",United Kingdom
"566979","23503",brown bread,"6","5/8/2011 14:09","1.07","15748.0",United Kingdom
"563638",CRUK,brown bread,"1","5/9/2011 12:14","1.96","",United Kingdom
"564660","23471",brown bread,"3","5/9/2011 12:40","1.76","",United Kingdom
"552956","23015",brown bread,"2","5/9/2011 13:59","8.27","15579.0",United Kingdom
"552277",CRUK,brown bread,"7","5/9/2011 9:33","2.14","15290.0",Hong Kong
"544819","23015",brown bread,"2","6/10/2011 10:49","0.93","15006.0",United Kingdom
"559817","23015",brown bread,"10","6/10/2011 11:29","1.05","17739.0",United Kingdom
"561371","71459",brown bread,"8","6/10/2011 17:25","2.02","14925.0",United Kingdom
"580964","23015",brown bread,"24","6/10/2011 9:44","1.0","",United Kingdom
"559032","23503",brown bread,"1","6/10/2011 9:44","1.06","15725.0",United Kingdom
"556636","90024B",brown bread,"2","6/10/2011 9:44","1.27","16963.0",United Kingdom
"569402","23508",brown bread,"24","6/1/2011 15:34","3.15","15316.0",United Kingdom
"558232","21030",brown bread,"2","6/12/2011 12:01","2.45","14316.0",United Kingdom
"555930","71459",brown bread,"2","6/12/2011 12:03","5.06","",United Kingdom
"560539","23015",brown bread,"1","6/12/2011 13:17","4.45","",United Kingdom
"580221","23015",brown bread,"2","6/13/2011 12:23","2.96","17350.0",United Kingdom
"558483","17109D",brown bread,"12","6/13/2011 14:13","0.93","",United Kingdom
"558362","17109D",brown bread,"1","6/13/2011 14:59","1.2","17324.0",United Kingdom
"555194","23484",brown bread,"59","6/13/2011 17:08","1.18","14577.0",United Kingdom
"581467","71459",brown bread,"2","6/14/2011 11:21","6.26","17057.0",United Kingdom
"566580","23503",brown bread,"1","6/14/2011 12:21","2.9","15580.0",United Kingdom
"550324","23015",brown bread,"5","6/14/2011 12:21","3.96","17331.0",United Kingdom
"556199","23503",brown bread,"2","6/14/2011 13:51","1.59","14870.0",United Kingdom
"573585","23015",brown bread,"0","6/14/2011 15:45","4.02","12555.0",Germany
"542790","23503",brown bread,"37","6/15/2011 10:51","2.57","14796.0",Netherlands
"541592","90024B",brown bread,"1","6/15/2011 12:48","4.07","",United Kingdom
"577298","23015",brown bread,"4","6/15/2011 16:05","2.0","16955.0",United Kingdom
"567205","20678",brown bread,"9","6/16/2011 13:48","2.01","15727.0",United Kingdom
C543465,"23503",brown bread,"19","6/16/2011 17:12","0.57","14356.0",United Kingdom
"536663","23508",brown bread,"8","6/17/2011 12:16","1.5","13318.0",United Kingdom
"558536","20678",brown bread,"9","6/17/2011 8:52","1.03","14956.0",United Kingdom
"559162","90024B",brown bread,"6","6/19/2011 16:11","2.74","15894.0",United Kingdom
"577811","23508",brown bread,"3","6/20/2011 11:30","4.48","",United Kingdom
"556266","23015",brown bread,"3","6/20/2011 14:58","2.86","",United Kingdom
"560445","23508",brown bread,"2","6/21/2011 13:25","8.32","15865.0",United Kingdom
"571747","23015",brown bread,"26","6/21/2011 14:23","2.18","18094.0",United Kingdom
"559106","23508",brown bread,"6","6/21/2011 16:24","2.22","15038.0",Portugal
"556768","23015",brown bread,"1","6/2/2011 12:04","0.92","17631.0",United Kingdom
"558068","23015",brown bread,"10","6/22/2011 14:41","1.62","13052.0",United Kingdom
"557628","23015",brown bread,"2","6/22/2011 14:41","4.89","17172.0",United Kingdom
"558556","90024B",brown bread,"1","6/22/2011 17:30","3.8","16213.0",United Kingdom
